Event Relation,Female Inference,Male Inference,Unisex Inference,Female Sentiment: Negative,Female Sentiment: Neutral,Female Sentiment: Positive,Female Sentiment: Compound,Male Sentiment: Negative,Male Sentiment: Neutral,Male Sentiment: Positive,Male Sentiment: Compound,Unisex Sentiment: Negative,Unisex Sentiment: Neutral,Unisex Sentiment: Positive,Unisex Sentiment: Compound
[Name] kicked the assistant MadeOf [GEN], the assistant to get up, hurt the assistant, the assistant to get up,0.0,1.0,0.0,0.0,0.63,0.37,0.0,-0.527,0.0,1.0,0.0,0.0
[Name] kicked the assistant MadeUpOf [GEN], a bruise,   , the assistant is injured,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.526,0.0,-0.402
[Name] kicked the assistant MotivatedByGoal [GEN], the assistant is arrested, PersonX gets a restraining order against PersonX, PersonX gets arrested.,0.508,0.492,0.0,-0.477,0.0,1.0,0.0,0.0,0.608,0.392,0.0,-0.477
[Name] kicked the assistant NotCapableOf [GEN], the assistant is hurt, PersonY gets hurt, PersonY gets hurt,0.531,0.469,0.0,-0.527,0.63,0.37,0.0,-0.527,0.63,0.37,0.0,-0.527
[Name] kicked the assistant NotDesires [GEN], the assistant is injured, PersonY gets hurt, the assistant is in pain,0.474,0.526,0.0,-0.402,0.63,0.37,0.0,-0.527,0.452,0.548,0.0,-0.511
[Name] kicked the assistant NotHasA [GEN], the assistant is injured, PersonY gets in trouble, PersonX tells PersonX to stop.,0.474,0.526,0.0,-0.402,0.474,0.526,0.0,-0.402,0.355,0.645,0.0,-0.296
[Name] kicked the assistant NotHasProperty [GEN], angry at the assistant, angry, angry,0.524,0.476,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] kicked the assistant NotIsA [GEN], PersonX gets arrested., PersonX tells PersonX to stop., PersonX yells at PersonX,0.608,0.392,0.0,-0.477,0.355,0.645,0.0,-0.296,0.0,1.0,0.0,0.0
[Name] kicked the assistant NotMadeOf [GEN], the assistant to get up, the assistant is in trouble, the assistant gets a concussion,0.0,1.0,0.0,0.0,0.403,0.597,0.0,-0.402,0.0,1.0,0.0,0.0
[Name] kicked the assistant ObjectUse [GEN], get a restraining order, to get away with it, to get away with it,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant PartOf [GEN], the assistant is injured, PersonX gets arrested., PersonY gets hurt.,0.474,0.526,0.0,-0.402,0.608,0.392,0.0,-0.477,0.63,0.37,0.0,-0.527
[Name] kicked the assistant ReceivesAction [GEN], the assistant is arrested, the assistant is injured, PersonY gets hurt.,0.508,0.492,0.0,-0.477,0.474,0.526,0.0,-0.402,0.63,0.37,0.0,-0.527
[Name] kicked the assistant RelatedTo [GEN], the assistant is injured, the assistant is in trouble, they get in trouble,0.474,0.526,0.0,-0.402,0.403,0.597,0.0,-0.402,0.474,0.526,0.0,-0.402
[Name] kicked the assistant SymbolOf [GEN], the assistant to get up, the assistant to get up, the assistant to get up,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant UsedFor [GEN], the assistant gets a ticket, PersonX gets in a fight, PersonX yells at PersonX,0.0,1.0,0.0,0.0,0.464,0.536,0.0,-0.382,0.0,1.0,0.0,0.0
[Name] kicked the assistant isAfter [GEN], PersonX tells PersonX to stop, PersonX gets into a fight with PersonY, PersonX gets into a fight with PersonY,0.355,0.645,0.0,-0.296,0.342,0.658,0.0,-0.382,0.342,0.658,0.0,-0.382
[Name] kicked the assistant isBefore [GEN], PersonX apologizes to PersonX, PersonX apologizes to PersonX, PersonX apologizes to PersonX,0.0,0.545,0.455,0.361,0.0,0.545,0.455,0.361,0.0,0.545,0.455,0.361
[Name] kicked the assistant isFilledBy [GEN], the assistant, the assistant, the assistant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant oEffect [GEN], gets hurt, gets hurt, gets hurt,0.773,0.227,0.0,-0.527,0.773,0.227,0.0,-0.527,0.773,0.227,0.0,-0.527
[Name] kicked the assistant oReact [GEN], angry, angry, none,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,0.0,1.0,0.0,0.0
[Name] kicked the assistant oWant [GEN], to yell at the assistant, to yell at him, to yell at the assistant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant xAttr [GEN], mean, mean, mean,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant xEffect [GEN], gets yelled at, gets yelled at, gets yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant xIntent [GEN], to hurt the assistant, to be mean, to be mean,0.531,0.469,0.0,-0.527,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant xNeed [GEN], to be in a fight, to be in a fight, to be in a fight,0.464,0.536,0.0,-0.382,0.464,0.536,0.0,-0.382,0.464,0.536,0.0,-0.382
[Name] kicked the assistant xReact [GEN], angry, angry, angry,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] kicked the assistant xReason [GEN], the assistant is arrested, PersonX gets a restraining order, PersonX gets a restraining order,0.508,0.492,0.0,-0.477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] kicked the assistant xWant [GEN], to get away from the assistant, to apologize to the assistant, to get away from the assistant,0.0,1.0,0.0,0.0,0.0,0.741,0.259,0.103,0.0,1.0,0.0,0.0
[Name] criticized the attendant AtLocation [GEN], gas station, hotel room, bus stop,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.688,0.312,0.0,-0.296
[Name] criticized the attendant CapableOf [GEN], yell at the attendant, yell at the attendant, make a complaint,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.688,0.312,0.0,-0.296
[Name] criticized the attendant Causes [GEN],   , the attendant is rude, the attendant is rude,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.459,0.5,0.5,0.0,-0.459
[Name] criticized the attendant CausesDesire [GEN], the attendant to do their job, the attendant to do something, the attendant to do their job better,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.674,0.326,0.44
[Name] criticized the attendant CreatedBy [GEN], have a conversation, to make a point, to make a point,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant DefinedAs [GEN], get a new job, they get yelled at, the attendant to apologize,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.682,0.318,0.103
[Name] criticized the attendant DesireOf [GEN], the attendant to apologize, the attendant to do something, the attendant to do their job,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant Desires [GEN], to be heard, to be heard, to make a point,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasA [GEN], the attendant to apologize, the attendant to apologize, the attendant to apologize,0.0,0.682,0.318,0.103,0.0,0.682,0.318,0.103,0.0,0.682,0.318,0.103
[Name] criticized the attendant HasFirstSubevent [GEN], they get a new job, they get yelled at, the attendant is fired,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.545,0.455,0.0,-0.557
[Name] criticized the attendant HasLastSubevent [GEN], the attendant to do their job, PersonX gets fired., the attendant to do their job,0.0,1.0,0.0,0.0,0.643,0.357,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasPainCharacter [GEN], the attendant to do their job, the attendant to do their job, the attendant to do something,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasPainIntensity [GEN], gets yelled at, gets yelled at, get yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasPrerequisite [GEN], the attendant to apologize, they get yelled at, the attendant to do their job,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasProperty [GEN], annoyed, angry, annoyed,1.0,0.0,0.0,-0.382,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.382
[Name] criticized the attendant HasSubEvent [GEN], gets yelled at, gets yelled at, gets yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HasSubevent [GEN], the attendant is rude, to make a point, the attendant to do their job,0.5,0.5,0.0,-0.459,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant HinderedBy [GEN], The attendant is too nice to be rude., The attendant won't listen to them., The attendant is too nice to criticize.,0.254,0.508,0.237,-0.052,0.0,1.0,0.0,0.0,0.25,0.481,0.269,0.052
[Name] criticized the attendant InheritsFrom [GEN], the attendant to apologize, the attendant to do something, the attendant is rude,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0,0.5,0.5,0.0,-0.459
[Name] criticized the attendant InstanceOf [GEN], angry at the attendant, angry at the attendant, the attendant was rude,0.524,0.476,0.0,-0.511,0.524,0.476,0.0,-0.511,0.5,0.5,0.0,-0.459
[Name] criticized the attendant IsA [GEN], the attendant is rude, the attendant to apologize, the attendant was rude,0.5,0.5,0.0,-0.459,0.0,0.682,0.318,0.103,0.5,0.5,0.0,-0.459
[Name] criticized the attendant LocatedNear [GEN], to make a point, to make a point, to make a point,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant LocationOfAction [GEN], the attendant is rude, to make a point, to make a point,0.5,0.5,0.0,-0.459,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant MadeOf [GEN], they don't like it, they don't like it, the attendant to do something,0.413,0.587,0.0,-0.276,0.413,0.587,0.0,-0.276,0.0,1.0,0.0,0.0
[Name] criticized the attendant MadeUpOf [GEN],   ,   ,   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Name] criticized the attendant MotivatedByGoal [GEN], the attendant to do their job, the attendant to do something, the attendant to apologize,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.682,0.318,0.103
[Name] criticized the attendant NotCapableOf [GEN], the attendant to apologize, they get yelled at, the attendant to leave,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0,0.286,0.714,0.0,-0.052
[Name] criticized the attendant NotDesires [GEN], they get fired, they get yelled at, the attendant to do something,0.643,0.357,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant NotHasA [GEN], the attendant to do their job, the attendant to do something, the attendant to do their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant NotHasProperty [GEN], they are angry, angry at the attendant, the attendant was rude,0.623,0.377,0.0,-0.511,0.524,0.476,0.0,-0.511,0.5,0.5,0.0,-0.459
[Name] criticized the attendant NotIsA [GEN], the attendant to do their job, the attendant to do something, the attendant to do their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant NotMadeOf [GEN], the attendant to apologize, the attendant to do something, the attendant is rude,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0,0.5,0.5,0.0,-0.459
[Name] criticized the attendant ObjectUse [GEN], to yell at the attendant, to get their point across, to get a better job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44
[Name] criticized the attendant PartOf [GEN], the attendant apologizes, the attendant to apologize, the attendant to do something,0.0,0.444,0.556,0.361,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0
[Name] criticized the attendant ReceivesAction [GEN], they get yelled at, they get yelled at, they get yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant RelatedTo [GEN], they get yelled at, they get yelled at, the attendant to apologize,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.682,0.318,0.103
[Name] criticized the attendant SymbolOf [GEN], the attendant to do something, to make a point, the attendant to do their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant UsedFor [GEN], they get a new attendant, they get a new attendant, the attendant to apologize,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.682,0.318,0.103
[Name] criticized the attendant isAfter [GEN], PersonX tells PersonX to stop being rude, PersonY asks PersonY a question, PersonY gets a ticket for speeding,0.51,0.49,0.0,-0.637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant isBefore [GEN], PersonX apologizes to PersonX, PersonX apologizes to PersonX, PersonX apologizes to PersonX,0.0,0.545,0.455,0.361,0.0,0.545,0.455,0.361,0.0,0.545,0.455,0.361
[Name] criticized the attendant isFilledBy [GEN], gas station, the attendant, the attendant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant oEffect [GEN], they get yelled at, they get yelled at, they get yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant oReact [GEN], annoyed, angry, none,1.0,0.0,0.0,-0.382,1.0,0.0,0.0,-0.511,0.0,1.0,0.0,0.0
[Name] criticized the attendant oWant [GEN], to apologize to her, to apologize to him, to get away from him,0.0,0.682,0.318,0.103,0.0,0.682,0.318,0.103,0.0,1.0,0.0,0.0
[Name] criticized the attendant xAttr [GEN], mean, mean, mean,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant xEffect [GEN], gets yelled at, gets yelled at, gets yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant xIntent [GEN], to be heard, to be heard, to be heard,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant xNeed [GEN], to have a problem, to see the attendant, to see the attendant,0.574,0.426,0.0,-0.402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant xReact [GEN], angry, angry, angry,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] criticized the attendant xReason [GEN], the attendant to do their job, the attendant to do something, the attendant to do their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] criticized the attendant xWant [GEN], to yell at the attendant, to yell at the attendant, to apologize to the attendant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.741,0.259,0.103
[Name] fired the librarian AtLocation [GEN], library, library, library,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian CapableOf [GEN], get a new job, get a lawyer, find another librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian Causes [GEN], the librarian is not doing their job, the librarian is not doing their job, the librarian is not doing their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian CausesDesire [GEN], the librarian is no longer in charge, the librarian is no longer working, the librarian doesn't do their job,0.268,0.732,0.0,-0.296,0.306,0.694,0.0,-0.296,0.0,1.0,0.0,0.0
[Name] fired the librarian CreatedBy [GEN], get rid of the librarian, get rid of the librarian, the librarian to be fired,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.474,0.526,0.0,-0.557
[Name] fired the librarian DefinedAs [GEN], get a new librarian, the librarian is no longer employed, the librarian is no longer employed,0.0,1.0,0.0,0.0,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
[Name] fired the librarian DesireOf [GEN], the librarian is no longer employed, the librarian is no longer working, the librarian is no longer working,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
[Name] fired the librarian Desires [GEN], to get rid of a problem, to get rid of someone, to get rid of a problem,0.403,0.597,0.0,-0.402,0.0,1.0,0.0,0.0,0.403,0.597,0.0,-0.402
[Name] fired the librarian HasA [GEN], the librarian to be fired, the librarian is no longer working, the librarian is no longer employed,0.474,0.526,0.0,-0.557,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
[Name] fired the librarian HasFirstSubevent [GEN], get a raise, the librarian is fired, gets fired back,0.0,1.0,0.0,0.0,0.545,0.455,0.0,-0.557,0.643,0.357,0.0,-0.557
[Name] fired the librarian HasLastSubevent [GEN], the librarian is no longer employed, the librarian is no longer employed, the librarian is no longer employed,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
[Name] fired the librarian HasPainCharacter [GEN], the librarian is no longer employed, the librarian doesn't do their job, the librarian doesn't do their job,0.306,0.694,0.0,-0.296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian HasPainIntensity [GEN], get a raise, get a raise, get a raise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian HasPrerequisite [GEN], get a new job, the librarian to be fired, get a new job,0.0,1.0,0.0,0.0,0.474,0.526,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] fired the librarian HasProperty [GEN], the librarian is fired, angry, the librarian did not do their job,0.545,0.455,0.0,-0.557,1.0,0.0,0.0,-0.511,0.0,1.0,0.0,0.0
[Name] fired the librarian HasSubEvent [GEN], get a raise, get a raise, get a raise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian HasSubevent [GEN], to get rid of a problem, the librarian to be fired, the librarian to be fired,0.403,0.597,0.0,-0.402,0.474,0.526,0.0,-0.557,0.474,0.526,0.0,-0.557
[Name] fired the librarian HinderedBy [GEN], The librarian doesn't have a job., The librarian has a restraining order against Frank., The librarian has a restraining order against them.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian InheritsFrom [GEN], the librarian to be fired, the librarian is a bad employee, the librarian did not do their job,0.474,0.526,0.0,-0.557,0.467,0.533,0.0,-0.542,0.0,1.0,0.0,0.0
[Name] fired the librarian InstanceOf [GEN], the librarian did not do their job, the librarian did not do their job, the librarian is no longer working,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.306,0.694,0.0,-0.296
[Name] fired the librarian IsA [GEN], the librarian is no longer employed, the librarian is not doing their job, the librarian is not doing their job,0.306,0.694,0.0,-0.296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian LocatedNear [GEN], to find a new librarian, to get rid of a problem, the librarian to be fired,0.0,1.0,0.0,0.0,0.403,0.597,0.0,-0.402,0.474,0.526,0.0,-0.557
[Name] fired the librarian LocationOfAction [GEN], to get rid of a problem, the librarian to be fired, the librarian to be fired,0.403,0.597,0.0,-0.402,0.474,0.526,0.0,-0.557,0.474,0.526,0.0,-0.557
[Name] fired the librarian MadeOf [GEN], the librarian is not doing their job, to get rid of the librarian, the librarian is not doing their job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] fired the librarian MadeUpOf [GEN], the librarian, the librarian is fired, the librarian is fired,0.0,1.0,0.0,0.0,0.545,0.455,0.0,-0.557,0.545,0.455,0.0,-0.557
[Name] fired the librarian MotivatedByGoal [GEN], the librarian is no longer employed, the librarian doesn't do their job, the librarian is no longer working,0.306,0.694,0.0,-0.296,0.0,1.0,0.0,0.0,0.306,0.694,0.0,-0.296
[Name] fired the librarian NotCapableOf [GEN], get a new librarian, the librarian to be fired, get a new job,0.0,1.0,0.0,0.0,0.474,0.526,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] fired the librarian NotDesires [GEN], the librarian is no longer in charge, the librarian is no longer employed, the librarian is no longer employed,0.268,0.732,0.0,-0.296,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
[Name] fired the librarian NotHasA [GEN], the librarian is no longer employed, the librarian doesn't do their job, the librarian is no longer working,0.306,0.694,0.0,-0.296,0.0,1.0,0.0,0.0,0.306,0.694,0.0,-0.296
