Event Relation,Female Inference,Male Inference,Unisex Inference,Female Sentiment: Negative,Female Sentiment: Neutral,Female Sentiment: Positive,Female Sentiment: Compound,Male Sentiment: Negative,Male Sentiment: Neutral,Male Sentiment: Positive,Male Sentiment: Compound,Unisex Sentiment: Negative,Unisex Sentiment: Neutral,Unisex Sentiment: Positive,Unisex Sentiment: Compound
[Name] drove away the salesperson xReason [GEN],the salesperson is bad,the salesperson is bad,they don't want to sell,0.538,0.462,0.0,-0.542,0.538,0.462,0.0,-0.542,0.234,0.766,0.0,-0.057
[Name] drove away the salesperson xWant [GEN],to make money,to make money,to make money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments AtLocation [GEN],school,school,school,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments CapableOf [GEN],learn,gain knowledge,learn,0.0,1.0,0.0,0.0,0.0,0.227,0.773,0.527,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments Causes [GEN],to learn,bad grades,to learn,0.0,1.0,0.0,0.0,0.778,0.222,0.0,-0.542,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments CausesDesire [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments CreatedBy [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments DefinedAs [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments DesireOf [GEN],teacher,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments Desires [GEN],to learn,get a good grade,to learn,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.44,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasA [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasFirstSubevent [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasLastSubevent [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasPainCharacter [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasPainIntensity [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasPrerequisite [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasProperty [GEN],students,bad,students,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.542,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasSubEvent [GEN],gets yelled at,get in trouble,learn,0.0,1.0,0.0,0.0,0.574,0.426,0.0,-0.402,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HasSubevent [GEN],teacher,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments HinderedBy [GEN],Patricia is talking to the teacher about the assignments,PersonX is in class.,Logan is talking to the teacher about the assignments,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments InheritsFrom [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments InstanceOf [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments IsA [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments LocatedNear [GEN],teacher,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments LocationOfAction [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments MadeOf [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments MadeUpOf [GEN],note,notes,notes,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments MotivatedByGoal [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotCapableOf [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotDesires [GEN],teacher,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotHasA [GEN],students,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotHasProperty [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotIsA [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments NotMadeOf [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments ObjectUse [GEN],get a good grade,gain knowledge,learn,0.0,0.408,0.592,0.44,0.0,0.227,0.773,0.527,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments PartOf [GEN],teacher,students,teacher,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments ReceivesAction [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments RelatedTo [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments SymbolOf [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments UsedFor [GEN],students,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments isAfter [GEN],PersonX is in class,PersonX is in class,PersonX is in class,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments isBefore [GEN],Patricia is talking to the teacher about the assignments,PersonX gets a good grade,Logan is talking to the teacher about the assignments,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments isFilledBy [GEN],paper,students,students,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments oEffect [GEN],gets yelled at,teaches,students learn,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments oReact [GEN],disappointed,relieved,disappointed,1.0,0.0,0.0,-0.477,0.0,0.0,1.0,0.382,1.0,0.0,0.0,-0.477
[Name] is talking to the teacher about the assignments oWant [GEN],to ask questions,to teach,to teach,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments xAttr [GEN],informative,responsible,mean,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.318,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments xEffect [GEN],gets yelled at,gets yelled at,gets yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments xIntent [GEN],to be helpful,to learn,to learn,0.0,0.417,0.583,0.422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments xNeed [GEN],to go to the teacher,go to class,to be in class,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] is talking to the teacher about the assignments xReact [GEN],relieved,relieved,relieved,0.0,0.0,1.0,0.382,0.0,0.0,1.0,0.382,0.0,0.0,1.0,0.382
[Name] is talking to the teacher about the assignments xReason [GEN],the teacher is sick,students,the teacher is sick,0.524,0.476,0.0,-0.511,0.0,1.0,0.0,0.0,0.524,0.476,0.0,-0.511
[Name] is talking to the teacher about the assignments xWant [GEN],to get a good grade,to get a good grade,to get a good grade,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44
[Name] visited the physician AtLocation [GEN],doctor,doctor,medicine chest,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician CapableOf [GEN],take medicine,take medicine,take medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician Causes [GEN],better health,feel better,better health,0.0,0.256,0.744,0.44,0.0,0.256,0.744,0.44,0.0,0.256,0.744,0.44
[Name] visited the physician CausesDesire [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician CreatedBy [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician DefinedAs [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician DesireOf [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician Desires [GEN],healthy,get checked out,get checked out,0.0,0.0,1.0,0.402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasA [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasFirstSubevent [GEN],doctor,take medicine,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasLastSubevent [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasPainCharacter [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasPainIntensity [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasPrerequisite [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasProperty [GEN],healthy,healthy,nervous,0.0,0.0,1.0,0.402,0.0,0.0,1.0,0.402,1.0,0.0,0.0,-0.273
[Name] visited the physician HasSubEvent [GEN],take medicine,take medicine,take medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HasSubevent [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician HinderedBy [GEN],PersonX doesn't have insurance.,PersonX doesn't have insurance.,PersonX doesn't have insurance.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician InheritsFrom [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician InstanceOf [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician IsA [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician LocatedNear [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician LocationOfAction [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician MadeOf [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician MadeUpOf [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician MotivatedByGoal [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotCapableOf [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotDesires [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotHasA [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotHasProperty [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotIsA [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician NotMadeOf [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician ObjectUse [GEN],get a prescription,get medical attention,get a prescription,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician PartOf [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician ReceivesAction [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician RelatedTo [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician SymbolOf [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician UsedFor [GEN],doctor,doctor,medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician isAfter [GEN],PersonX gets sick,takes medicine,PersonX gets sick,0.623,0.377,0.0,-0.511,0.0,1.0,0.0,0.0,0.623,0.377,0.0,-0.511
[Name] visited the physician isBefore [GEN],PersonX gets a prescription,PersonX gets a prescription,PersonX gets a prescription,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician isFilledBy [GEN],doctor,doctor,doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician oEffect [GEN],is asked questions,is asked questions,is asked questions,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician oReact [GEN],worried,better,relieved,1.0,0.0,0.0,-0.296,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.382
[Name] visited the physician oWant [GEN],to prescribe medicine,to ask questions,to prescribe medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician xAttr [GEN],healthy,healthy,healthy,0.0,0.0,1.0,0.402,0.0,0.0,1.0,0.402,0.0,0.0,1.0,0.402
[Name] visited the physician xEffect [GEN],takes medicine,takes medicine,gets medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician xIntent [GEN],to be healthy,to be healthy,to be healthy,0.0,0.426,0.574,0.402,0.0,0.426,0.574,0.402,0.0,0.426,0.574,0.402
[Name] visited the physician xNeed [GEN],make appointment,call doctor,call doctor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the physician xReact [GEN],better,better,better,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44
[Name] visited the physician xReason [GEN],you're sick,they are sick,they are sick,0.767,0.233,0.0,-0.511,0.623,0.377,0.0,-0.511,0.623,0.377,0.0,-0.511
[Name] visited the physician xWant [GEN],take medicine,take medicine,take medicine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant AtLocation [GEN],accountants office,accountants office,accountants office,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant CapableOf [GEN],lie,note error,page accountant,0.0,1.0,0.0,0.0,0.73,0.27,0.0,-0.402,0.0,1.0,0.0,0.0
[Name] blamed the accountant Causes [GEN],lose money,angry,losing money,0.73,0.27,0.0,-0.402,1.0,0.0,0.0,-0.511,0.722,0.278,0.0,-0.382
[Name] blamed the accountant CausesDesire [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant CreatedBy [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant DefinedAs [GEN],accountants,taxes,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant DesireOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant Desires [GEN],money,money,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasA [GEN],accountants,calculator,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasFirstSubevent [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasLastSubevent [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasPainCharacter [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasPainIntensity [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasPrerequisite [GEN],accountants,accountants,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasProperty [GEN],responsible,kids,short for accountant,0.0,0.0,1.0,0.318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HasSubEvent [GEN],get fired,get fired,get fired,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557
[Name] blamed the accountant HasSubevent [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant HinderedBy [GEN],PersonX is not a accountant.,PersonX is not a accountant.,PersonX is not a accountant.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant InheritsFrom [GEN],accountants,money,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant InstanceOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant IsA [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant LocatedNear [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant LocationOfAction [GEN],accountants,accounts,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant MadeOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant MadeUpOf [GEN],accountant,accountant,accountant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant MotivatedByGoal [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotCapableOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotDesires [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotHasA [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotHasProperty [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotIsA [GEN],accountants,i,accountants,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant NotMadeOf [GEN],accountants,money,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant ObjectUse [GEN],make money,get a refund,get a refund,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant PartOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant ReceivesAction [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant RelatedTo [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant SymbolOf [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant UsedFor [GEN],accountants,accountants,accountants,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant isAfter [GEN],PersonX gets fired,PersonX gets fired,lose money,0.643,0.357,0.0,-0.557,0.643,0.357,0.0,-0.557,0.73,0.27,0.0,-0.402
[Name] blamed the accountant isBefore [GEN],PersonX gets fired,PersonX gets fired,PersonX gets fired,0.643,0.357,0.0,-0.557,0.643,0.357,0.0,-0.557,0.643,0.357,0.0,-0.557
[Name] blamed the accountant isFilledBy [GEN],accountants,accountant,accountant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant oEffect [GEN],gets fired,gets fired,gets fired,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557
[Name] blamed the accountant oReact [GEN],responsible,sad,responsible,0.0,0.0,1.0,0.318,1.0,0.0,0.0,-0.477,0.0,0.0,1.0,0.318
[Name] blamed the accountant oWant [GEN],to help,to get paid,to get paid,0.0,0.27,0.73,0.402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant xAttr [GEN],responsible,irresponsible,irresponsible,0.0,0.0,1.0,0.318,1.0,0.0,0.0,-0.44,1.0,0.0,0.0,-0.44
[Name] blamed the accountant xEffect [GEN],gets fired,gets fired,gets fired,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557
[Name] blamed the accountant xIntent [GEN],accountants,to be helpful,accountants,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.422,0.0,1.0,0.0,0.0
[Name] blamed the accountant xNeed [GEN],to be a accountant,know what to do,have money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] blamed the accountant xReact [GEN],guilty,guilty,guilty,1.0,0.0,0.0,-0.422,1.0,0.0,0.0,-0.422,1.0,0.0,0.0,-0.422
[Name] blamed the accountant xReason [GEN],the accountant is responsible,the accountant is responsible,the accountant is responsible,0.0,0.566,0.434,0.318,0.0,0.566,0.434,0.318,0.0,0.566,0.434,0.318
[Name] blamed the accountant xWant [GEN],to take a break,to get a refund,to go to court,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist AtLocation [GEN],desk,desk,conference,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist CapableOf [GEN],write letter,write letter,write letter,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist Causes [GEN],to help,to help,apologize,0.0,0.27,0.73,0.402,0.0,0.27,0.73,0.402,0.0,0.0,1.0,0.103
[Name] felt sorry for the receptionist CausesDesire [GEN],call,to help,sad,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.402,1.0,0.0,0.0,-0.477
[Name] felt sorry for the receptionist CreatedBy [GEN],call,to help,person,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.402,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist DefinedAs [GEN],phone,to help,call,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.402,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist DesireOf [GEN],call,to help,call,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.402,0.0,1.0,0.0,0.0
[Name] felt sorry for the receptionist Desires [GEN],to help,to be kind,to be kind,0.0,0.27,0.73,0.402,0.0,0.37,0.63,0.527,0.0,0.37,0.63,0.527
[Name] felt sorry for the receptionist HasA [GEN],call,to help,sad,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.402,1.0,0.0,0.0,-0.477
